transaction_id,date,amount,currency,category,counterparty,account,description,type
TXN-11055,2025-01-22,-54.89,EUR,Entertainment,Streaming Extra,Savings-002,Entertainment - Cinema,expense
TXN-11038,2025-01-23,-131.42,EUR,Transport,BP,Credit-003,Transport - Uber,expense
TXN-11042,2025-01-23,-34.03,EUR,Transport,Shell,Savings-002,Transport - Shell,expense
TXN-11032,2025-01-25,-44.79,EUR,Dining,Restaurant XYZ,Savings-002,Dining - Pizza Place,expense
TXN-11020,2025-01-27,-89.37,EUR,Groceries,Whole Foods,Credit-003,Groceries - Aldi,expense
TXN-11030,2025-01-27,-17.2,EUR,Dining,Pizza Place,Checking-001,Dining - Restaurant XYZ,expense
TXN-11044,2025-01-27,-49.09,EUR,Transport,Shell,Checking-001,Transport - Train Co,expense
TXN-11057,2025-01-28,-349.54,EUR,Travel,Booking.com,Savings-002,Travel - Hotel Group,expense
TXN-11084,2025-02-01,-45.04,EUR,Transport,Train Co,Checking-001,Transport - City Transit,expense
TXN-11062,2025-02-01,4675.73,EUR,Salary,Acme Corp Payroll,Checking-001,Salary - Acme Corp Payroll,income
TXN-11100,2025-02-01,-98.65,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11064,2025-02-01,-1400.0,EUR,Rent,City Properties Ltd,Credit-003,Rent - City Properties Ltd,expense
TXN-11076,2025-02-01,-53.87,EUR,Dining,Pizza Place,Credit-003,Dining - Cafe Central,expense
TXN-11074,2025-02-01,-188.14,EUR,Dining,Cafe Central,Savings-002,Dining - Pizza Place,expense
TXN-11090,2025-02-01,-182.65,EUR,Utilities,Electric Co,Savings-002,Utilities - Water Utility,expense
TXN-11089,2025-02-02,-42.32,EUR,Transport,BP,Checking-001,Transport - Train Co,expense
TXN-11085,2025-02-04,-19.4,EUR,Transport,City Transit,Credit-003,Transport - BP,expense
TXN-11091,2025-02-04,-20.39,EUR,Subscriptions,Spotify,Savings-002,Subscriptions - GitHub,expense
TXN-11067,2025-02-05,-80.42,EUR,Groceries,Tesco,Checking-001,Groceries - Lidl,expense
TXN-11070,2025-02-05,-82.01,EUR,Groceries,Carrefour,Checking-001,Groceries - Carrefour,expense
TXN-11082,2025-02-05,-12.93,EUR,Transport,BP,Credit-003,Transport - BP,expense
TXN-11092,2025-02-08,-17.95,EUR,Subscriptions,Netflix,Checking-001,Subscriptions - GitHub,expense
TXN-11066,2025-02-08,-121.97,EUR,Groceries,Aldi,Credit-003,Groceries - Tesco,expense
TXN-11099,2025-02-08,-296.12,EUR,Shopping,IKEA,Credit-003,Shopping - Zara,expense
TXN-11083,2025-02-09,-38.14,EUR,Transport,BP,Checking-001,Transport - Shell,expense
TXN-11079,2025-02-09,-9.32,EUR,Transport,City Transit,Credit-003,Transport - Train Co,expense
TXN-11073,2025-02-10,-48.17,EUR,Dining,Pizza Place,Checking-001,Dining - Pizza Place,expense
TXN-11087,2025-02-11,-7.61,EUR,Transport,BP,Savings-002,Transport - BP,expense
TXN-11072,2025-02-12,-21.07,EUR,Dining,Cafe Central,Checking-001,Dining - Sushi Bar,expense
TXN-11078,2025-02-13,-37.59,EUR,Transport,BP,Savings-002,Transport - City Transit,expense
TXN-11063,2025-02-13,1504.88,EUR,Freelance,Client A,Savings-002,Freelance - Client A,income
TXN-11098,2025-02-14,-384.35,EUR,Travel,Airline,Savings-002,Travel - Airbnb,expense
TXN-11101,2025-02-16,-481.53,EUR,Investment,Crypto Exchange,Credit-003,Investment - Brokerage Account,expense
TXN-11075,2025-02-16,-63.67,EUR,Dining,Sushi Bar,Savings-002,Dining - Pizza Place,expense
TXN-11096,2025-02-16,-95.74,EUR,Entertainment,Cinema,Savings-002,Entertainment - Cinema,expense
TXN-11094,2025-02-16,-23.62,EUR,Subscriptions,Adobe,Savings-002,Subscriptions - Spotify,expense
TXN-11077,2025-02-18,-48.27,EUR,Transport,BP,Credit-003,Transport - BP,expense
TXN-11065,2025-02-20,-75.2,EUR,Groceries,Aldi,Savings-002,Groceries - Tesco,expense
TXN-11095,2025-02-21,-50.03,EUR,Healthcare,Dental Care,Credit-003,Healthcare - Dental Care,expense
TXN-11071,2025-02-21,-64.46,EUR,Dining,Sushi Bar,Credit-003,Dining - Pizza Place,expense
TXN-11068,2025-02-22,-85.38,EUR,Groceries,Whole Foods,Savings-002,Groceries - Aldi,expense
TXN-11088,2025-02-23,-24.83,EUR,Transport,Shell,Checking-001,Transport - City Transit,expense
TXN-11093,2025-02-24,-18.93,EUR,Subscriptions,AWS,Credit-003,Subscriptions - Spotify,expense
TXN-11086,2025-02-24,-118.16,EUR,Transport,Uber,Savings-002,Transport - City Transit,expense
TXN-11081,2025-02-26,-59.2,EUR,Transport,City Transit,Checking-001,Transport - City Transit,expense
TXN-11080,2025-02-26,-55.58,EUR,Transport,Shell,Savings-002,Transport - Train Co,expense
TXN-11097,2025-02-28,-58.12,EUR,Entertainment,Cinema,Checking-001,Entertainment - Streaming Extra,expense
TXN-11069,2025-02-28,-70.52,EUR,Groceries,Whole Foods,Credit-003,Groceries - Aldi,expense
TXN-11102,2025-03-01,4230.57,EUR,Salary,Acme Corp Payroll,Credit-003,Salary - Acme Corp Payroll,income
TXN-11140,2025-03-01,-91.74,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11104,2025-03-01,-1400.0,EUR,Rent,City Properties Ltd,Credit-003,Rent - City Properties Ltd,expense
TXN-11130,2025-03-01,-186.64,EUR,Utilities,Gas Provider,Savings-002,Utilities - Gas Provider,expense
TXN-11141,2025-03-01,-94.7,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11112,2025-03-01,-51.8,EUR,Groceries,Whole Foods,Credit-003,Groceries - Tesco,expense
TXN-11106,2025-03-02,-60.1,EUR,Groceries,Aldi,Credit-003,Groceries - Whole Foods,expense
TXN-11136,2025-03-02,-34.87,EUR,Entertainment,Streaming Extra,Checking-001,Entertainment - Streaming Extra,expense
TXN-11116,2025-03-02,-57.87,EUR,Dining,Cafe Central,Checking-001,Dining - Restaurant XYZ,expense
TXN-11113,2025-03-03,-33.88,EUR,Dining,Sushi Bar,Checking-001,Dining - Sushi Bar,expense
TXN-11125,2025-03-04,-47.59,EUR,Transport,Train Co,Savings-002,Transport - City Transit,expense
TXN-11103,2025-03-05,811.35,EUR,Freelance,Upwork,Credit-003,Freelance - Upwork,income
TXN-11137,2025-03-05,-472.05,EUR,Travel,Booking.com,Checking-001,Travel - Booking.com,expense
TXN-11126,2025-03-07,-50.67,EUR,Transport,City Transit,Credit-003,Transport - City Transit,expense
TXN-11138,2025-03-07,-90.54,EUR,Shopping,Amazon,Credit-003,Shopping - MediaMarkt,expense
TXN-11117,2025-03-07,-26.44,EUR,Dining,Cafe Central,Checking-001,Dining - Restaurant XYZ,expense
TXN-11132,2025-03-11,-23.46,EUR,Subscriptions,GitHub,Credit-003,Subscriptions - GitHub,expense
TXN-11111,2025-03-15,-344.64,EUR,Groceries,Aldi,Credit-003,Groceries - Tesco,expense
TXN-11110,2025-03-15,-93.07,EUR,Groceries,Whole Foods,Credit-003,Groceries - Whole Foods,expense
TXN-11135,2025-03-15,-52.02,EUR,Entertainment,Concert Hall,Checking-001,Entertainment - Streaming Extra,expense
TXN-11139,2025-03-18,-75.91,EUR,Shopping,Zara,Checking-001,Shopping - Amazon,expense
TXN-11107,2025-03-18,-103.92,EUR,Groceries,Tesco,Credit-003,Groceries - Tesco,expense
TXN-11127,2025-03-18,-64.5,EUR,Transport,BP,Credit-003,Transport - Uber,expense
TXN-11108,2025-03-18,-120.55,EUR,Groceries,Aldi,Savings-002,Groceries - Carrefour,expense
TXN-11134,2025-03-18,-74.79,EUR,Healthcare,Dental Care,Credit-003,Healthcare - Pharmacy Plus,expense
TXN-11120,2025-03-20,-12.07,EUR,Transport,Uber,Checking-001,Transport - BP,expense
TXN-11131,2025-03-20,-26.38,EUR,Subscriptions,Adobe,Savings-002,Subscriptions - AWS,expense
TXN-11115,2025-03-21,-1.7,EUR,Dining,Restaurant XYZ,Credit-003,Dining - Restaurant XYZ,expense
TXN-11119,2025-03-23,-30.97,EUR,Transport,Uber,Savings-002,Transport - City Transit,expense
TXN-11129,2025-03-23,-51.55,EUR,Transport,Uber,Checking-001,Transport - City Transit,expense
TXN-11122,2025-03-24,-26.93,EUR,Transport,BP,Savings-002,Transport - Uber,expense
TXN-11114,2025-03-25,-35.88,EUR,Dining,Pizza Place,Savings-002,Dining - Sushi Bar,expense
TXN-11128,2025-03-25,-4.16,EUR,Transport,Shell,Credit-003,Transport - BP,expense
TXN-11142,2025-03-26,-509.44,EUR,Investment,Crypto Exchange,Credit-003,Investment - Brokerage Account,expense
TXN-11124,2025-03-27,-40.47,EUR,Transport,City Transit,Credit-003,Transport - Uber,expense
TXN-11123,2025-03-27,-18.91,EUR,Transport,Train Co,Checking-001,Transport - Uber,expense
TXN-11121,2025-03-27,-27.38,EUR,Transport,Uber,Savings-002,Transport - Train Co,expense
TXN-11118,2025-03-27,-34.14,EUR,Transport,BP,Credit-003,Transport - Train Co,expense
TXN-11133,2025-03-27,-20.92,EUR,Subscriptions,AWS,Checking-001,Subscriptions - AWS,expense
TXN-11109,2025-03-28,-47.47,EUR,Groceries,Lidl,Credit-003,Groceries - Tesco,expense
TXN-11148,2025-04-01,-39.72,EUR,Groceries,Aldi,Checking-001,Groceries - Whole Foods,expense
TXN-11179,2025-04-01,-69.42,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11146,2025-04-01,-1400.0,EUR,Rent,City Properties Ltd,Savings-002,Rent - City Properties Ltd,expense
TXN-11143,2025-04-01,4482.82,EUR,Salary,TechStart GmbH,Savings-002,Salary - Acme Corp Payroll,income
TXN-11144,2025-04-01,4747.66,EUR,Salary,Acme Corp Payroll,Credit-003,Salary - TechStart GmbH,income
TXN-11169,2025-04-01,-213.19,EUR,Utilities,Gas Provider,Credit-003,Utilities - Electric Co,expense
TXN-11145,2025-04-02,1208.51,EUR,Freelance,Toptal,Checking-001,Freelance - Client A,income
TXN-11170,2025-04-02,-21.39,EUR,Subscriptions,AWS,Savings-002,Subscriptions - Netflix,expense
TXN-11163,2025-04-05,-13.3,EUR,Transport,Uber,Checking-001,Transport - Uber,expense
TXN-11178,2025-04-06,-153.11,EUR,Shopping,MediaMarkt,Savings-002,Shopping - MediaMarkt,expense
TXN-11167,2025-04-07,-13.18,EUR,Transport,Train Co,Savings-002,Transport - Train Co,expense
TXN-11164,2025-04-08,-42.72,EUR,Transport,City Transit,Savings-002,Transport - Uber,expense
TXN-11177,2025-04-08,-435.95,EUR,Travel,Booking.com,Savings-002,Travel - Hotel Group,expense
TXN-11158,2025-04-09,-19.24,EUR,Dining,Pizza Place,Credit-003,Dining - Restaurant XYZ,expense
TXN-11173,2025-04-10,-109.98,EUR,Healthcare,Dental Care,Savings-002,Healthcare - City Clinic,expense
TXN-11150,2025-04-11,-76.78,EUR,Groceries,Tesco,Checking-001,Groceries - Lidl,expense
TXN-11165,2025-04-11,-51.65,EUR,Transport,Uber,Savings-002,Transport - BP,expense
TXN-11160,2025-04-12,-31.09,EUR,Transport,Uber,Savings-002,Transport - City Transit,expense
TXN-11161,2025-04-12,-56.01,EUR,Transport,BP,Credit-003,Transport - City Transit,expense
TXN-11155,2025-04-13,-45.39,EUR,Dining,Cafe Central,Checking-001,Dining - Sushi Bar,expense
TXN-11180,2025-04-13,-313.87,EUR,Investment,Brokerage Account,Credit-003,Investment - Crypto Exchange,expense
TXN-11174,2025-04-13,-5.95,EUR,Healthcare,Dental Care,Checking-001,Healthcare - Pharmacy Plus,expense
TXN-11159,2025-04-14,-41.34,EUR,Transport,Shell,Checking-001,Transport - Shell,expense
TXN-11171,2025-04-15,-26.86,EUR,Subscriptions,Netflix,Checking-001,Subscriptions - GitHub,expense
TXN-11176,2025-04-15,-25.0,EUR,Entertainment,Streaming Extra,Checking-001,Entertainment - Cinema,expense
TXN-11162,2025-04-15,-24.2,EUR,Transport,City Transit,Checking-001,Transport - Shell,expense
TXN-11166,2025-04-16,-30.83,EUR,Transport,City Transit,Credit-003,Transport - Train Co,expense
TXN-11168,2025-04-16,-56.75,EUR,Transport,City Transit,Credit-003,Transport - Uber,expense
TXN-11149,2025-04-17,-69.41,EUR,Groceries,Carrefour,Credit-003,Groceries - Tesco,expense
TXN-11157,2025-04-18,-63.53,EUR,Dining,Cafe Central,Checking-001,Dining - Restaurant XYZ,expense
TXN-11156,2025-04-18,-28.43,EUR,Dining,Sushi Bar,Credit-003,Dining - Cafe Central,expense
TXN-11152,2025-04-19,-100.56,EUR,Groceries,Tesco,Savings-002,Groceries - Whole Foods,expense
TXN-11175,2025-04-20,-82.53,EUR,Entertainment,Cinema,Checking-001,Entertainment - Streaming Extra,expense
TXN-11172,2025-04-22,-16.37,EUR,Subscriptions,Adobe,Checking-001,Subscriptions - Netflix,expense
TXN-11151,2025-04-22,-62.49,EUR,Groceries,Aldi,Savings-002,Groceries - Carrefour,expense
TXN-11154,2025-04-24,-50.01,EUR,Dining,Sushi Bar,Savings-002,Dining - Restaurant XYZ,expense
TXN-11153,2025-04-26,-73.05,EUR,Groceries,Tesco,Savings-002,Groceries - Lidl,expense
TXN-11147,2025-04-28,-83.04,EUR,Groceries,Tesco,Credit-003,Groceries - Carrefour,expense
TXN-11181,2025-05-01,4877.32,EUR,Salary,TechStart GmbH,Savings-002,Salary - Acme Corp Payroll,income
TXN-11182,2025-05-01,4655.67,EUR,Salary,TechStart GmbH,Credit-003,Salary - Acme Corp Payroll,income
TXN-11184,2025-05-01,-1400.0,EUR,Rent,City Properties Ltd,Savings-002,Rent - City Properties Ltd,expense
TXN-11207,2025-05-01,-133.7,EUR,Utilities,Water Utility,Credit-003,Utilities - Electric Co,expense
TXN-11218,2025-05-01,-95.28,EUR,Insurance,SafeLife Insurance,Savings-002,Insurance - SafeLife Insurance,expense
TXN-11188,2025-05-03,-82.79,EUR,Groceries,Lidl,Checking-001,Groceries - Whole Foods,expense
TXN-11209,2025-05-04,-30.87,EUR,Subscriptions,AWS,Credit-003,Subscriptions - AWS,expense
TXN-11213,2025-05-04,-65.85,EUR,Entertainment,Streaming Extra,Savings-002,Entertainment - Streaming Extra,expense
TXN-11191,2025-05-04,-89.84,EUR,Groceries,Lidl,Credit-003,Groceries - Carrefour,expense
TXN-11219,2025-05-04,-322.77,EUR,Investment,Brokerage Account,Checking-001,Investment - Crypto Exchange,expense
TXN-11217,2025-05-05,-123.1,EUR,Shopping,Amazon,Savings-002,Shopping - MediaMarkt,expense
TXN-11185,2025-05-05,-96.33,EUR,Groceries,Tesco,Checking-001,Groceries - Whole Foods,expense
TXN-11210,2025-05-05,-27.64,EUR,Subscriptions,Adobe,Savings-002,Subscriptions - Netflix,expense
TXN-11208,2025-05-05,-32.05,EUR,Subscriptions,GitHub,Checking-001,Subscriptions - AWS,expense
TXN-11211,2025-05-06,-21.14,EUR,Subscriptions,Spotify,Savings-002,Subscriptions - Netflix,expense
TXN-11212,2025-05-09,-38.35,EUR,Healthcare,Dental Care,Credit-003,Healthcare - City Clinic,expense
TXN-11214,2025-05-12,-71.06,EUR,Entertainment,Streaming Extra,Savings-002,Entertainment - Streaming Extra,expense
TXN-11193,2025-05-12,-82.33,EUR,Dining,Sushi Bar,Checking-001,Dining - Sushi Bar,expense
TXN-11201,2025-05-13,-26.27,EUR,Transport,Train Co,Credit-003,Transport - Train Co,expense
TXN-11196,2025-05-14,-14.73,EUR,Dining,Restaurant XYZ,Savings-002,Dining - Sushi Bar,expense
TXN-11183,2025-05-14,979.53,EUR,Freelance,Client B,Savings-002,Freelance - Upwork,income
TXN-11190,2025-05-14,-113.54,EUR,Groceries,Whole Foods,Checking-001,Groceries - Tesco,expense
TXN-11206,2025-05-15,-6.73,EUR,Transport,Shell,Savings-002,Transport - BP,expense
TXN-11203,2025-05-15,-49.39,EUR,Transport,Uber,Checking-001,Transport - Train Co,expense
TXN-11198,2025-05-15,-50.36,EUR,Transport,BP,Credit-003,Transport - Shell,expense
TXN-11195,2025-05-16,-47.43,EUR,Dining,Cafe Central,Checking-001,Dining - Restaurant XYZ,expense
TXN-11205,2025-05-17,-18.67,EUR,Transport,Uber,Checking-001,Transport - Shell,expense
TXN-11202,2025-05-17,-38.4,EUR,Transport,Uber,Credit-003,Transport - Uber,expense
TXN-11216,2025-05-18,-516.71,EUR,Travel,Airline,Savings-002,Travel - Airline,expense
TXN-11204,2025-05-18,-40.58,EUR,Transport,Uber,Credit-003,Transport - BP,expense
TXN-11192,2025-05-19,-59.34,EUR,Dining,Cafe Central,Checking-001,Dining - Restaurant XYZ,expense
TXN-11197,2025-05-22,-25.54,EUR,Transport,City Transit,Checking-001,Transport - City Transit,expense
TXN-11186,2025-05-23,-67.59,EUR,Groceries,Carrefour,Checking-001,Groceries - Aldi,expense
TXN-11194,2025-05-23,-46.65,EUR,Dining,Cafe Central,Savings-002,Dining - Sushi Bar,expense
TXN-11200,2025-05-25,-16.68,EUR,Transport,BP,Credit-003,Transport - Shell,expense
TXN-11187,2025-05-25,-61.12,EUR,Groceries,Carrefour,Checking-001,Groceries - Whole Foods,expense
TXN-11215,2025-05-26,-47.95,EUR,Entertainment,Streaming Extra,Checking-001,Entertainment - Concert Hall,expense
TXN-11189,2025-05-27,-48.06,EUR,Groceries,Lidl,Savings-002,Groceries - Aldi,expense
TXN-11199,2025-05-28,-7.19,EUR,Transport,City Transit,Savings-002,Transport - BP,expense
TXN-11249,2025-06-01,-29.78,EUR,Transport,Shell,Savings-002,Transport - Uber,expense
TXN-11250,2025-06-01,-202.04,EUR,Utilities,Water Utility,Checking-001,Utilities - Water Utility,expense
TXN-11223,2025-06-01,-1400.0,EUR,Rent,City Properties Ltd,Checking-001,Rent - City Properties Ltd,expense
TXN-11221,2025-06-01,4560.36,EUR,Salary,TechStart GmbH,Checking-001,Salary - Acme Corp Payroll,income
TXN-11220,2025-06-01,15030.73,EUR,Salary,TechStart GmbH,Credit-003,Salary - Acme Corp Payroll,income
TXN-11262,2025-06-01,-88.81,EUR,Insurance,SafeLife Insurance,Credit-003,Insurance - SafeLife Insurance,expense
TXN-11256,2025-06-03,-71.03,EUR,Healthcare,City Clinic,Savings-002,Healthcare - Dental Care,expense
TXN-11234,2025-06-04,-80.26,EUR,Dining,Restaurant XYZ,Savings-002,Dining - Pizza Place,expense
TXN-11225,2025-06-05,-90.53,EUR,Groceries,Whole Foods,Checking-001,Groceries - Tesco,expense
TXN-11259,2025-06-05,-474.35,EUR,Travel,Airbnb,Savings-002,Travel - Hotel Group,expense
TXN-11228,2025-06-06,-92.6,EUR,Groceries,Whole Foods,Credit-003,Groceries - Carrefour,expense
TXN-11238,2025-06-07,-62.33,EUR,Transport,Uber,Credit-003,Transport - City Transit,expense
TXN-11254,2025-06-08,-30.08,EUR,Subscriptions,Adobe,Checking-001,Subscriptions - AWS,expense
TXN-11255,2025-06-10,-86.92,EUR,Healthcare,Pharmacy Plus,Checking-001,Healthcare - City Clinic,expense
TXN-11261,2025-06-11,-65.76,EUR,Shopping,Amazon,Checking-001,Shopping - MediaMarkt,expense
TXN-11263,2025-06-11,-294.25,EUR,Investment,Crypto Exchange,Savings-002,Investment - Crypto Exchange,expense
TXN-11240,2025-06-11,-36.64,EUR,Transport,City Transit,Checking-001,Transport - City Transit,expense
TXN-11243,2025-06-11,-48.79,EUR,Transport,Train Co,Credit-003,Transport - Uber,expense
TXN-11257,2025-06-11,-5.65,EUR,Entertainment,Streaming Extra,Credit-003,Entertainment - Concert Hall,expense
TXN-11227,2025-06-11,-108.07,EUR,Groceries,Lidl,Checking-001,Groceries - Aldi,expense
TXN-11230,2025-06-12,-98.15,EUR,Groceries,Lidl,Savings-002,Groceries - Whole Foods,expense
TXN-11231,2025-06-12,-85.35,EUR,Groceries,Lidl,Savings-002,Groceries - Carrefour,expense
TXN-11252,2025-06-13,-24.0,EUR,Subscriptions,Netflix,Savings-002,Subscriptions - Adobe,expense
TXN-11235,2025-06-14,-65.53,EUR,Dining,Pizza Place,Savings-002,Dining - Pizza Place,expense
TXN-11237,2025-06-16,-33.69,EUR,Transport,Train Co,Checking-001,Transport - Shell,expense
TXN-11245,2025-06-16,-26.49,EUR,Transport,City Transit,Savings-002,Transport - City Transit,expense
TXN-11232,2025-06-16,-42.97,EUR,Dining,Pizza Place,Savings-002,Dining - Sushi Bar,expense
TXN-11260,2025-06-17,-93.81,EUR,Shopping,MediaMarkt,Checking-001,Shopping - Amazon,expense
TXN-11233,2025-06-17,-67.62,EUR,Dining,Cafe Central,Credit-003,Dining - Restaurant XYZ,expense
TXN-11242,2025-06-17,-21.73,EUR,Transport,Uber,Checking-001,Transport - Shell,expense
TXN-11224,2025-06-18,-76.12,EUR,Groceries,Tesco,Checking-001,Groceries - Tesco,expense
TXN-11222,2025-06-19,1159.94,EUR,Freelance,Toptal,Savings-002,Freelance - Toptal,income
TXN-11229,2025-06-19,-45.8,EUR,Groceries,Tesco,Savings-002,Groceries - Carrefour,expense
TXN-11248,2025-06-19,-33.8,EUR,Transport,Shell,Credit-003,Transport - Train Co,expense
TXN-11236,2025-06-20,-31.29,EUR,Transport,Train Co,Credit-003,Transport - BP,expense
TXN-11251,2025-06-21,-29.05,EUR,Subscriptions,Spotify,Credit-003,Subscriptions - AWS,expense
TXN-11246,2025-06-21,-55.0,EUR,Transport,Train Co,Savings-002,Transport - BP,expense
TXN-11253,2025-06-23,-19.26,EUR,Subscriptions,GitHub,Checking-001,Subscriptions - GitHub,expense
TXN-11241,2025-06-23,-44.06,EUR,Transport,Uber,Savings-002,Transport - Shell,expense
TXN-11258,2025-06-25,-62.48,EUR,Entertainment,Cinema,Credit-003,Entertainment - Streaming Extra,expense
TXN-11239,2025-06-26,-33.55,EUR,Transport,BP,Savings-002,Transport - Uber,expense
TXN-11247,2025-06-26,-1.22,EUR,Transport,Uber,Credit-003,Transport - Shell,expense
TXN-11244,2025-06-27,-51.66,EUR,Transport,Shell,Savings-002,Transport - BP,expense
TXN-11226,2025-06-28,-106.01,EUR,Groceries,Carrefour,Credit-003,Groceries - Whole Foods,expense
TXN-11264,2025-07-01,4370.81,EUR,Salary,Acme Corp Payroll,Savings-002,Salary - Acme Corp Payroll,income
TXN-11265,2025-07-01,4340.16,EUR,Salary,Acme Corp Payroll,Checking-001,Salary - Acme Corp Payroll,income
TXN-11290,2025-07-01,-150.52,EUR,Utilities,Water Utility,Savings-002,Utilities - Water Utility,expense
TXN-11267,2025-07-01,-1400.0,EUR,Rent,City Properties Ltd,Credit-003,Rent - City Properties Ltd,expense
TXN-11302,2025-07-01,-93.08,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11269,2025-07-02,-72.21,EUR,Groceries,Aldi,Credit-003,Groceries - Lidl,expense
TXN-11291,2025-07-02,-21.72,EUR,Subscriptions,Spotify,Credit-003,Subscriptions - Netflix,expense
TXN-11273,2025-07-03,-103.4,EUR,Groceries,Aldi,Credit-003,Groceries - Tesco,expense
TXN-11270,2025-07-04,-77.06,EUR,Groceries,Lidl,Savings-002,Groceries - Aldi,expense
TXN-11280,2025-07-05,-15.36,EUR,Transport,BP,Credit-003,Transport - Uber,expense
TXN-11277,2025-07-06,-45.11,EUR,Dining,Pizza Place,Savings-002,Dining - Sushi Bar,expense
TXN-11271,2025-07-06,-85.8,EUR,Groceries,Carrefour,Credit-003,Groceries - Aldi,expense
TXN-11286,2025-07-06,-17.18,EUR,Transport,Uber,Credit-003,Transport - Train Co,expense
TXN-11266,2025-07-07,1664.77,EUR,Freelance,Upwork,Savings-002,Freelance - Client B,income
TXN-11294,2025-07-07,-26.33,EUR,Subscriptions,Adobe,Savings-002,Subscriptions - AWS,expense
TXN-11276,2025-07-08,-64.47,EUR,Dining,Pizza Place,Savings-002,Dining - Sushi Bar,expense
TXN-11300,2025-07-08,-3.75,EUR,Shopping,IKEA,Credit-003,Shopping - MediaMarkt,expense
TXN-11283,2025-07-08,-31.99,EUR,Transport,BP,Savings-002,Transport - Uber,expense
TXN-11293,2025-07-10,-27.14,EUR,Subscriptions,AWS,Savings-002,Subscriptions - Spotify,expense
TXN-11268,2025-07-10,-94.01,EUR,Groceries,Whole Foods,Credit-003,Groceries - Aldi,expense
TXN-11275,2025-07-10,-27.37,EUR,Dining,Sushi Bar,Savings-002,Dining - Cafe Central,expense
TXN-11284,2025-07-11,-29.56,EUR,Transport,Train Co,Savings-002,Transport - BP,expense
TXN-11281,2025-07-11,-43.52,EUR,Transport,Uber,Savings-002,Transport - Train Co,expense
TXN-11288,2025-07-11,-23.52,EUR,Transport,BP,Checking-001,Transport - Shell,expense
TXN-11296,2025-07-12,-76.4,EUR,Entertainment,Streaming Extra,Checking-001,Entertainment - Streaming Extra,expense
TXN-11298,2025-07-12,-51.06,EUR,Entertainment,Cinema,Checking-001,Entertainment - Streaming Extra,expense
TXN-11289,2025-07-13,-37.88,EUR,Transport,Uber,Credit-003,Transport - Train Co,expense
TXN-11282,2025-07-15,-62.46,EUR,Transport,BP,Checking-001,Transport - Train Co,expense
TXN-11278,2025-07-16,-24.23,EUR,Dining,Sushi Bar,Checking-001,Dining - Pizza Place,expense
TXN-11297,2025-07-17,-75.47,EUR,Entertainment,Cinema,Savings-002,Entertainment - Cinema,expense
TXN-11303,2025-07-18,-475.88,EUR,Investment,Crypto Exchange,Savings-002,Investment - Brokerage Account,expense
TXN-11299,2025-07-18,-235.86,EUR,Travel,Booking.com,Checking-001,Travel - Booking.com,expense
TXN-11285,2025-07-19,-14.47,EUR,Transport,Train Co,Credit-003,Transport - City Transit,expense
TXN-11272,2025-07-20,-86.53,EUR,Groceries,Whole Foods,Checking-001,Groceries - Carrefour,expense
TXN-11301,2025-07-23,-184.05,EUR,Shopping,IKEA,Savings-002,Shopping - Zara,expense
TXN-11292,2025-07-25,-20.83,EUR,Subscriptions,Spotify,Savings-002,Subscriptions - AWS,expense
TXN-11274,2025-07-26,-43.33,EUR,Dining,Sushi Bar,Checking-001,Dining - Sushi Bar,expense
TXN-11295,2025-07-26,-65.83,EUR,Healthcare,Pharmacy Plus,Savings-002,Healthcare - Dental Care,expense
TXN-11287,2025-07-27,-26.95,EUR,Transport,Train Co,Credit-003,Transport - BP,expense
TXN-11279,2025-07-28,-27.42,EUR,Transport,Shell,Credit-003,Transport - Train Co,expense
TXN-11344,2025-08-01,-99.02,EUR,Insurance,SafeLife Insurance,Checking-001,Insurance - SafeLife Insurance,expense
TXN-11304,2025-08-01,4287.52,EUR,Salary,Acme Corp Payroll,Checking-001,Salary - Acme Corp Payroll,income
TXN-11305,2025-08-01,4585.66,EUR,Salary,Acme Corp Payroll,Checking-001,Salary - TechStart GmbH,income
TXN-11306,2025-08-01,4462.57,EUR,Salary,Acme Corp Payroll,Checking-001,Salary - Acme Corp Payroll,income
TXN-11332,2025-08-01,-199.88,EUR,Utilities,Water Utility,Savings-002,Utilities - Water Utility,expense
TXN-11308,2025-08-01,-1400.0,EUR,Rent,City Properties Ltd,Credit-003,Rent - City Properties Ltd,expense
TXN-11331,2025-08-02,-40.5,EUR,Transport,Uber,Checking-001,Transport - City Transit,expense
TXN-11321,2025-08-02,-47.36,EUR,Dining,Cafe Central,Credit-003,Dining - Restaurant XYZ,expense
TXN-11320,2025-08-02,-18.66,EUR,Dining,Pizza Place,Credit-003,Dining - Pizza Place,expense
TXN-11345,2025-08-02,-447.57,EUR,Investment,Brokerage Account,Credit-003,Investment - Brokerage Account,expense
TXN-11312,2025-08-02,-80.14,EUR,Groceries,Carrefour,Savings-002,Groceries - Whole Foods,expense
